news,company,sentiment,inference probability,sentiment confidence
OGE Energy OGE 35.28 0.27 OKE ONEOK 56.66 -0.71 ON Semi ON 83.60 -0.37 OReillyAuto ORLY903.31 -24.77 OccidentalPetrol OXY 57.66 -0.93 Okta 0.79 OldDomFreight ODFL310.44 -7.14 OldRepublic ORI 24.49 -0.42 OLN 47.31 -1.87 Olin OmegaHealthcare OHI 1.23 29.81 OMC 88.19 -2.18 Omnicom OnHolding ONON 27.45 0.13 OpenText OTEX 41.62 0.17 s Oracle ORCL 105.94 0.79 Orange ORAN 12.03 0.02 Orix IX 0.27 84.40 OtisWorldwide OTIS 79.51 -1.72 OVV 33.07 -0.16 Ovintiv OwensCorning OC 106.33 -2.98 PDD 65.32 -2.31 PDD PCG 16.94 PG&E 0.29 PNC 115.83 -3.02 PNC Finl PKX 67.88 -0.33 POSCO PPG 131.29 -3.06 PPG Ind PPL PPL 0.11 26.20 PTC 134.40 PTC 1.71 Paccar PCAR 68.78 -2.38 PackagingCpAm PKG 124.03 -2.36 PLTR 14.71 PalantirTech ... PaloAltoNtwks PANW 213.39 0.91 ParamountA PARAA 17.57 -0.77 ParamountB PARA 15.21 -0.65 ParkerHannifin PH 320.44 -9.81 PAYX104.93 -2.41 PaycomSoftware PAYC280.13 0.31 PCTY172.75 Paylocity 0.62 PayPal PYPL 61.99 -0.06 PSO Pearson 9.85 -0.08 PembinaPipeline PBA 30.27 -0.37 PenskeAuto PAG 138.22 -7.02 PNR 55.47 -1.71 Pentair PEN 307.34 -3.39 Penumbra PepsiCo PEP 182.35 0.74 PerformanceFood PFGC 55.29 -0.34 PetroleoBrasil PBR 11.54 -0.19 PetroleoBrasilA PBR.A 10.28 -0.17 Pfizer PFE 1.01 PhilipMorris PM 90.01 -0.20 Phillips66 PSX 91.61 -1.98 PinnacleWest PNW 77.28 0.67 Pinterest PINS 23.94 -0.47 PioneerNatRscs PXD 199.44 -3.52 PlainsAllAmPipe PAA 12.92 -0.49 PlainsGP PAGP 13.60 -0.42 PolestarAuto PSNY 0.02 3.41 Pool POOL316.23 -6.54 Primerica PRI 182.02 -3.13 PrincipalFinl PFG 65.46 -2.33 ProcoreTech 1.51 Procter&Gamble PG 142.50 -0.68 PGR 127.91 -0.16 Progressive Prologis PLD 124.55 0.24 PrometheusBio RXDX 198.70 0.12 PrudentialFinl PRU 78.69 -2.49 PUK 26.43 -1.71 Prudential PublicServiceEnt PEG 59.75 0.28 PublicStorage PSA 283.30 -5.60 PHM 66.08 -0.61 PulteGroup PureStorage PSTG 28.79 -0.61 QGEN 45.16 -0.13 Qiagen Qorvo QRVO 97.26 -2.02 Qualcomm QCOM 113.41 -1.79 QualtricsIntl XM 18.08 0.02 QuantaServices PWR 177.58 -3.59 DGX 132.65 -1.23 QuestDiag ,PPG,positive,0.5622237920761108,0.12444758415222168
OGE Energy OGE 35.28 0.27 OKE ONEOK 56.66 -0.71 ON Semi ON 83.60 -0.37 OReillyAuto ORLY903.31 -24.77 OccidentalPetrol OXY 57.66 -0.93 Okta 0.79 OldDomFreight ODFL310.44 -7.14 OldRepublic ORI 24.49 -0.42 OLN 47.31 -1.87 Olin OmegaHealthcare OHI 1.23 29.81 OMC 88.19 -2.18 Omnicom OnHolding ONON 27.45 0.13 OpenText OTEX 41.62 0.17 s Oracle ORCL 105.94 0.79 Orange ORAN 12.03 0.02 Orix IX 0.27 84.40 OtisWorldwide OTIS 79.51 -1.72 OVV 33.07 -0.16 Ovintiv OwensCorning OC 106.33 -2.98 PDD 65.32 -2.31 PDD PCG 16.94 PG&E 0.29 PNC 115.83 -3.02 PNC Finl PKX 67.88 -0.33 POSCO PPG 131.29 -3.06 PPG Ind PPL PPL 0.11 26.20 PTC 134.40 PTC 1.71 Paccar PCAR 68.78 -2.38 PackagingCpAm PKG 124.03 -2.36 PLTR 14.71 PalantirTech ... PaloAltoNtwks PANW 213.39 0.91 ParamountA PARAA 17.57 -0.77 ParamountB PARA 15.21 -0.65 ParkerHannifin PH 320.44 -9.81 PAYX104.93 -2.41 PaycomSoftware PAYC280.13 0.31 PCTY172.75 Paylocity 0.62 PayPal PYPL 61.99 -0.06 PSO Pearson 9.85 -0.08 PembinaPipeline PBA 30.27 -0.37 PenskeAuto PAG 138.22 -7.02 PNR 55.47 -1.71 Pentair PEN 307.34 -3.39 Penumbra PepsiCo PEP 182.35 0.74 PerformanceFood PFGC 55.29 -0.34 PetroleoBrasil PBR 11.54 -0.19 PetroleoBrasilA PBR.A 10.28 -0.17 Pfizer PFE 1.01 PhilipMorris PM 90.01 -0.20 Phillips66 PSX 91.61 -1.98 PinnacleWest PNW 77.28 0.67 Pinterest PINS 23.94 -0.47 PioneerNatRscs PXD 199.44 -3.52 PlainsAllAmPipe PAA 12.92 -0.49 PlainsGP PAGP 13.60 -0.42 PolestarAuto PSNY 0.02 3.41 Pool POOL316.23 -6.54 Primerica PRI 182.02 -3.13 PrincipalFinl PFG 65.46 -2.33 ProcoreTech 1.51 Procter&Gamble PG 142.50 -0.68 PGR 127.91 -0.16 Progressive Prologis PLD 124.55 0.24 PrometheusBio RXDX 198.70 0.12 PrudentialFinl PRU 78.69 -2.49 PUK 26.43 -1.71 Prudential PublicServiceEnt PEG 59.75 0.28 PublicStorage PSA 283.30 -5.60 PHM 66.08 -0.61 PulteGroup PureStorage PSTG 28.79 -0.61 QGEN 45.16 -0.13 Qiagen Qorvo QRVO 97.26 -2.02 Qualcomm QCOM 113.41 -1.79 QualtricsIntl XM 18.08 0.02 QuantaServices PWR 177.58 -3.59 DGX 132.65 -1.23 QuestDiag ,Pepsi,positive,0.5622237920761108,0.12444758415222168
OGE Energy OGE 35.28 0.27 OKE ONEOK 56.66 -0.71 ON Semi ON 83.60 -0.37 OReillyAuto ORLY903.31 -24.77 OccidentalPetrol OXY 57.66 -0.93 Okta 0.79 OldDomFreight ODFL310.44 -7.14 OldRepublic ORI 24.49 -0.42 OLN 47.31 -1.87 Olin OmegaHealthcare OHI 1.23 29.81 OMC 88.19 -2.18 Omnicom OnHolding ONON 27.45 0.13 OpenText OTEX 41.62 0.17 s Oracle ORCL 105.94 0.79 Orange ORAN 12.03 0.02 Orix IX 0.27 84.40 OtisWorldwide OTIS 79.51 -1.72 OVV 33.07 -0.16 Ovintiv OwensCorning OC 106.33 -2.98 PDD 65.32 -2.31 PDD PCG 16.94 PG&E 0.29 PNC 115.83 -3.02 PNC Finl PKX 67.88 -0.33 POSCO PPG 131.29 -3.06 PPG Ind PPL PPL 0.11 26.20 PTC 134.40 PTC 1.71 Paccar PCAR 68.78 -2.38 PackagingCpAm PKG 124.03 -2.36 PLTR 14.71 PalantirTech ... PaloAltoNtwks PANW 213.39 0.91 ParamountA PARAA 17.57 -0.77 ParamountB PARA 15.21 -0.65 ParkerHannifin PH 320.44 -9.81 PAYX104.93 -2.41 PaycomSoftware PAYC280.13 0.31 PCTY172.75 Paylocity 0.62 PayPal PYPL 61.99 -0.06 PSO Pearson 9.85 -0.08 PembinaPipeline PBA 30.27 -0.37 PenskeAuto PAG 138.22 -7.02 PNR 55.47 -1.71 Pentair PEN 307.34 -3.39 Penumbra PepsiCo PEP 182.35 0.74 PerformanceFood PFGC 55.29 -0.34 PetroleoBrasil PBR 11.54 -0.19 PetroleoBrasilA PBR.A 10.28 -0.17 Pfizer PFE 1.01 PhilipMorris PM 90.01 -0.20 Phillips66 PSX 91.61 -1.98 PinnacleWest PNW 77.28 0.67 Pinterest PINS 23.94 -0.47 PioneerNatRscs PXD 199.44 -3.52 PlainsAllAmPipe PAA 12.92 -0.49 PlainsGP PAGP 13.60 -0.42 PolestarAuto PSNY 0.02 3.41 Pool POOL316.23 -6.54 Primerica PRI 182.02 -3.13 PrincipalFinl PFG 65.46 -2.33 ProcoreTech 1.51 Procter&Gamble PG 142.50 -0.68 PGR 127.91 -0.16 Progressive Prologis PLD 124.55 0.24 PrometheusBio RXDX 198.70 0.12 PrudentialFinl PRU 78.69 -2.49 PUK 26.43 -1.71 Prudential PublicServiceEnt PEG 59.75 0.28 PublicStorage PSA 283.30 -5.60 PHM 66.08 -0.61 PulteGroup PureStorage PSTG 28.79 -0.61 QGEN 45.16 -0.13 Qiagen Qorvo QRVO 97.26 -2.02 Qualcomm QCOM 113.41 -1.79 QualtricsIntl XM 18.08 0.02 QuantaServices PWR 177.58 -3.59 DGX 132.65 -1.23 QuestDiag ,Progressive,positive,0.5622237920761108,0.12444758415222168
RBA 52.08 -0.99 RB Global RELX RELX 31.30 0.53 RCM 16.25 -0.08 R1 RCM RPM 79.79 RPM 0.03 RalphLauren RL 106.31 -3.01 Rambus RMBS 63.96 -1.58 RangeResources RRC 27.37 -0.18 RaymondJames RJF 90.35 -3.71 RaytheonTech RTX 92.14 -0.68 RealtyIncome O 0.77 RegalRexnord RRX 129.89 -3.72 RegencyCtrs REG 56.27 0.49 RegenPharm REGN 735.56 6.96 RF RegionsFin 17.27 -0.62 RGA 140.00 -2.84 ReinsGrp RelianceSteel RS 2.56 234.68 RenaissanceRe RNR 188.37 -3.92 RTO 39.73 RentokilInit 0.45 Repligen RGEN167.92 -5.42 RepublicSvcs RSG 141.63 -0.37 ResMed RMD 210.79 0.81 RestaurantBrands QSR 72.91 0.49 Revvity RVTY 115.32 -0.90 RexfordIndlRealty REXR 54.44 -0.38 RIO RioTinto 59.05 -1.15 RIVN 14.73 -0.14 Rivian ,Rivian,positive,0.5622237920761108,0.12444758415222168
t RobertHalf RHI 65.02 -1.75 Robinhood HOOD ... 8.92 Roblox RBLX 41.86 2.27 RKT RocketCos. 8.02 -0.11 ROK 278.60 -8.19 Rockwell RogersComm B RCI 44.34 -0.05 RoivantSciences ROIV 0.02 Roku 0.47 Rollins 39.32 -0.10 RoperTech 2.49 RossStores 0.36 RoyalBkCanada RY 89.48 -1.06 RoyalCaribbean RCL 0.71 80.97 RoyalGold RGLD 123.84 2.77 RoyaltyPharma RPRX 32.74 0.23 RyanSpecialty RYAN 40.79 0.64 Ryanair RYAAY 105.08 -0.21 SAP 130.44 SAP 0.20 SPGI 367.43 S&P Global 3.10 t SBA Comm SBAC 221.78 -0.06 SEI Investments SEIC 56.58 -0.72 SK Telecom SKM 20.90 0.02 SS&C Tech SSNC 54.96 0.22 STAG Indl STAG 34.80 0.38 SAIA 284.16 -4.16 Saia s Salesforce CRM 223.38 4.51 IOT Samsara 19.25 -0.38 Sanofi SNY 51.02 0.57 SareptaTherap SRPT 123.60 -1.22 SSL 11.56 -0.21 Schlumberger SLB 42.83 -1.48 SchwabC SCHW 52.69 -1.15 SE Sea 57.41 -1.16 STX 60.10 -0.90 Seagate Seagen SGEN 195.70 1.69 SRE 143.53 -0.23 Sempra SensataTech ST 41.52 -0.94 SentinelOne S 21.38 0.26 ServiceCorp SCI 63.61 -1.01 ServiceNow NOW 544.78 -4.34 SHEL 56.00 -1.49 Shell SherwinWilliams SHW 227.78 -0.66 ShinhanFin SHG 26.25 -0.35 ShockwaveMed SWAV 275.09 -1.05 Shopify SHOP 57.19 -1.00 SimonProperty SPG 105.15 1.64 SiriusXM SIRI 3.56 -0.04 SiteOneLandscape SITE 137.89 -2.54 SkechersUSA SKX 51.37 -0.09 Skyworks SWKS 103.51 -1.46 s Smartsheet SMAR 49.58 1.50 SmithAO AOS 63.94 -2.75 Smith&Nephew SNN 29.90 -0.09 SJM 146.59 Smucker 1.28 Snap SNAP 10.20 -0.02 SNA 248.86 -7.79 Snap-On Snowflake SNOW165.36 6.71 SOQUIMICH SQM 64.17 -2.70 SolarEdgeTech SEDG 284.83 -10.96 Sony SONY 93.70 -1.06 SO Southern 69.75 -0.08 SoCopper SCCO 66.77 -0.27 SouthwestAir LUV 29.87 0.07 SPLK 99.29 Splunk 0.14 Spotify SPOT 148.90 0.89 StanleyBlackDck SWK 74.97 -2.51 STN 57.83 Stantec 0.04 Starbucks SBUX 97.64 -0.11 StateStreet STT 68.02 -1.31 SteelDynamics STLD 91.90 -1.13 STLA 15.30 -0.44 Stellantis STE 199.97 Steris 0.42 Stevanato STVN 26.91 0.32 STMicroelec STM 43.44 0.10 SYK 275.58 Stryker 4.09 SumitomoMits SMFG 8.06 0.07 SUI 126.63 -0.79 SunComms SunLifeFinancial SLF 48.39 0.02 SuncorEnergy SU 28.00 -0.55 SuperMicroComp SMCI223.95 -10.15 SUZ Suzano 8.87 -0.06 SYM 32.98 -4.56 Symbotic ,Rockwell,positive,0.5622237920761108,0.12444758415222168
t RobertHalf RHI 65.02 -1.75 Robinhood HOOD ... 8.92 Roblox RBLX 41.86 2.27 RKT RocketCos. 8.02 -0.11 ROK 278.60 -8.19 Rockwell RogersComm B RCI 44.34 -0.05 RoivantSciences ROIV 0.02 Roku 0.47 Rollins 39.32 -0.10 RoperTech 2.49 RossStores 0.36 RoyalBkCanada RY 89.48 -1.06 RoyalCaribbean RCL 0.71 80.97 RoyalGold RGLD 123.84 2.77 RoyaltyPharma RPRX 32.74 0.23 RyanSpecialty RYAN 40.79 0.64 Ryanair RYAAY 105.08 -0.21 SAP 130.44 SAP 0.20 SPGI 367.43 S&P Global 3.10 t SBA Comm SBAC 221.78 -0.06 SEI Investments SEIC 56.58 -0.72 SK Telecom SKM 20.90 0.02 SS&C Tech SSNC 54.96 0.22 STAG Indl STAG 34.80 0.38 SAIA 284.16 -4.16 Saia s Salesforce CRM 223.38 4.51 IOT Samsara 19.25 -0.38 Sanofi SNY 51.02 0.57 SareptaTherap SRPT 123.60 -1.22 SSL 11.56 -0.21 Schlumberger SLB 42.83 -1.48 SchwabC SCHW 52.69 -1.15 SE Sea 57.41 -1.16 STX 60.10 -0.90 Seagate Seagen SGEN 195.70 1.69 SRE 143.53 -0.23 Sempra SensataTech ST 41.52 -0.94 SentinelOne S 21.38 0.26 ServiceCorp SCI 63.61 -1.01 ServiceNow NOW 544.78 -4.34 SHEL 56.00 -1.49 Shell SherwinWilliams SHW 227.78 -0.66 ShinhanFin SHG 26.25 -0.35 ShockwaveMed SWAV 275.09 -1.05 Shopify SHOP 57.19 -1.00 SimonProperty SPG 105.15 1.64 SiriusXM SIRI 3.56 -0.04 SiteOneLandscape SITE 137.89 -2.54 SkechersUSA SKX 51.37 -0.09 Skyworks SWKS 103.51 -1.46 s Smartsheet SMAR 49.58 1.50 SmithAO AOS 63.94 -2.75 Smith&Nephew SNN 29.90 -0.09 SJM 146.59 Smucker 1.28 Snap SNAP 10.20 -0.02 SNA 248.86 -7.79 Snap-On Snowflake SNOW165.36 6.71 SOQUIMICH SQM 64.17 -2.70 SolarEdgeTech SEDG 284.83 -10.96 Sony SONY 93.70 -1.06 SO Southern 69.75 -0.08 SoCopper SCCO 66.77 -0.27 SouthwestAir LUV 29.87 0.07 SPLK 99.29 Splunk 0.14 Spotify SPOT 148.90 0.89 StanleyBlackDck SWK 74.97 -2.51 STN 57.83 Stantec 0.04 Starbucks SBUX 97.64 -0.11 StateStreet STT 68.02 -1.31 SteelDynamics STLD 91.90 -1.13 STLA 15.30 -0.44 Stellantis STE 199.97 Steris 0.42 Stevanato STVN 26.91 0.32 STMicroelec STM 43.44 0.10 SYK 275.58 Stryker 4.09 SumitomoMits SMFG 8.06 0.07 SUI 126.63 -0.79 SunComms SunLifeFinancial SLF 48.39 0.02 SuncorEnergy SU 28.00 -0.55 SuperMicroComp SMCI223.95 -10.15 SUZ Suzano 8.87 -0.06 SYM 32.98 -4.56 Symbotic ,S&P Global,positive,0.5622237920761108,0.12444758415222168
30.96 -0.27 SNPS454.96 -9.87 SYY 0.43 69.95 T U V TRP TC Energy 38.94 -0.34 TD Synnex SNX 89.38 -1.21 TE Connectivity TEL 122.48 -0.64 TU Telus 18.97 -0.29 TX Ternium 37.31 -0.48 TFII 105.28 -3.40 TFI Intl TIMB 13.69 -0.58 TIM TJX TJX 0.03 76.79 T-MobileUS TMUS 137.25 2.13 TPG 25.80 -0.03 TPG T.RowePrice TROW107.16 -1.57 TaiwanSemi TSM 98.59 -3.39 TakeTwoSoftware TTWO 137.73 -0.55 TakedaPharm TAK 15.84 -0.24 Tapestry TPR 40.02 -0.56 TargaResources TRGP 68.05 -0.44 TGT 130.93 -2.91 TeckResourcesB TECK 39.07 0.96 TeledyneTech TDY 388.65 -7.87 TFX 234.75 Teleflex 2.69 Ericsson ERIC 5.16 -0.06 TelefonicaBras VIV 7.92 -0.20 Telefonica TEF 4.18 0.02 TelekmIndonesia TLK 27.23 -0.32 TempurSealy TPX 35.64 -1.61 10xGenomics TXG 52.46 -1.62 TS Tenaris 24.76 -0.84 TencentMusic TME 0.02 6.94 TenetHealthcare THC 0.82 71.20 TER 100.19 -2.53 Teradyne TSLA 203.93 Tesla 2.77 TetraTech TTEK 137.47 1.00 TevaPharm TEVA 7.20 -0.01 TexasInstruments TXN 173.88 -2.67 TexasPacLand TPL 1303.70 -3.03 TexasRoadhouse TXRH 107.90 0.06 Textron TXT 61.87 -1.21 ThermoFisher TMO 508.46 -5.76 ThomsonReuters TRI 2.19 127.18 MMM 93.31 -2.75 Toast TOST 20.97 -0.77 TOL Toll Bros 67.70 -0.80 BLD 201.66 -5.21 TopBuild TTC 97.83 -3.07 Toro TorontoDomBk TD 56.60 -0.40 TotalEnergies TTE 56.30 -1.55 ToyotaMotor TM 136.13 -1.60 TractorSupply TSCO209.59 -5.76 TTD 70.08 TradeDesk 0.10 TW 66.95 -1.76 Tradeweb TraneTech TT 163.23 -3.35 TransDigm TDG 773.65 -6.81 TRU 71.98 -0.78 TransUnion TRV 169.24 -4.05 Travelers Trimble TRMB 46.67 -0.79 TCOM 31.58 Trip.com 0.20 TFC TruistFinl 30.47 -0.62 TWLO 69.62 Twilio 6.95 TylerTech TYL 396.96 -0.29 TysonFoods TSN 50.64 -1.26 UBS UBS Group 18.91 -0.56 UDR 39.67 UDR 0.47 U-Haul UHAL 52.77 -10.23 t U-Haul N UHAL/B 46.29 -9.46 US Foods USFD 39.78 -0.45 UWM UWMC 5.13 -0.08 Uber UBER 37.93 0.37 UI Ubiquiti 163.15 -1.81 UiPath PATH 17.89 1.32 ULTA 409.83 -2.37 UltaBeauty Unilever UL 49.94 -0.03 UnionPacific UNP 192.52 -1.68 UnitedAirlines UAL 47.47 -0.54 UnitedMicro UMC 8.26 -0.13 UPS 167.00 -2.76 UPS B UnitedRentals URI 333.79 -12.73 US Bancorp USB 29.90 -0.76 ,TPG,positive,0.5622237920761108,0.12444758415222168
30.96 -0.27 SNPS454.96 -9.87 SYY 0.43 69.95 T U V TRP TC Energy 38.94 -0.34 TD Synnex SNX 89.38 -1.21 TE Connectivity TEL 122.48 -0.64 TU Telus 18.97 -0.29 TX Ternium 37.31 -0.48 TFII 105.28 -3.40 TFI Intl TIMB 13.69 -0.58 TIM TJX TJX 0.03 76.79 T-MobileUS TMUS 137.25 2.13 TPG 25.80 -0.03 TPG T.RowePrice TROW107.16 -1.57 TaiwanSemi TSM 98.59 -3.39 TakeTwoSoftware TTWO 137.73 -0.55 TakedaPharm TAK 15.84 -0.24 Tapestry TPR 40.02 -0.56 TargaResources TRGP 68.05 -0.44 TGT 130.93 -2.91 TeckResourcesB TECK 39.07 0.96 TeledyneTech TDY 388.65 -7.87 TFX 234.75 Teleflex 2.69 Ericsson ERIC 5.16 -0.06 TelefonicaBras VIV 7.92 -0.20 Telefonica TEF 4.18 0.02 TelekmIndonesia TLK 27.23 -0.32 TempurSealy TPX 35.64 -1.61 10xGenomics TXG 52.46 -1.62 TS Tenaris 24.76 -0.84 TencentMusic TME 0.02 6.94 TenetHealthcare THC 0.82 71.20 TER 100.19 -2.53 Teradyne TSLA 203.93 Tesla 2.77 TetraTech TTEK 137.47 1.00 TevaPharm TEVA 7.20 -0.01 TexasInstruments TXN 173.88 -2.67 TexasPacLand TPL 1303.70 -3.03 TexasRoadhouse TXRH 107.90 0.06 Textron TXT 61.87 -1.21 ThermoFisher TMO 508.46 -5.76 ThomsonReuters TRI 2.19 127.18 MMM 93.31 -2.75 Toast TOST 20.97 -0.77 TOL Toll Bros 67.70 -0.80 BLD 201.66 -5.21 TopBuild TTC 97.83 -3.07 Toro TorontoDomBk TD 56.60 -0.40 TotalEnergies TTE 56.30 -1.55 ToyotaMotor TM 136.13 -1.60 TractorSupply TSCO209.59 -5.76 TTD 70.08 TradeDesk 0.10 TW 66.95 -1.76 Tradeweb TraneTech TT 163.23 -3.35 TransDigm TDG 773.65 -6.81 TRU 71.98 -0.78 TransUnion TRV 169.24 -4.05 Travelers Trimble TRMB 46.67 -0.79 TCOM 31.58 Trip.com 0.20 TFC TruistFinl 30.47 -0.62 TWLO 69.62 Twilio 6.95 TylerTech TYL 396.96 -0.29 TysonFoods TSN 50.64 -1.26 UBS UBS Group 18.91 -0.56 UDR 39.67 UDR 0.47 U-Haul UHAL 52.77 -10.23 t U-Haul N UHAL/B 46.29 -9.46 US Foods USFD 39.78 -0.45 UWM UWMC 5.13 -0.08 Uber UBER 37.93 0.37 UI Ubiquiti 163.15 -1.81 UiPath PATH 17.89 1.32 ULTA 409.83 -2.37 UltaBeauty Unilever UL 49.94 -0.03 UnionPacific UNP 192.52 -1.68 UnitedAirlines UAL 47.47 -0.54 UnitedMicro UMC 8.26 -0.13 UPS 167.00 -2.76 UPS B UnitedRentals URI 333.79 -12.73 US Bancorp USB 29.90 -0.76 ,Tesla,positive,0.5622237920761108,0.12444758415222168
UnitedTherap UTHR209.74 4.55 UnitedHealth UNH 487.24 7.39 UnitySoftware U 1.00 29.72 UnivDisplay OLED 147.33 -5.96 UniversalHealthB UHS 132.13 0.97 UnumGroup UNM 43.45 -1.63 VFC 17.22 -0.36 VICI Prop VICI 0.41 30.93 VailResorts MTN 243.20 -0.76 Vale VALE 12.68 -0.08 ValeroEnergy VLO 107.04 -4.62 Valvoline VVV 38.50 0.27 VeevaSystems VEEV165.70 2.04 VTR 43.14 -0.01 Ventas VeriSign VRSN223.32 -1.53 VeriskAnalytics VRSK 219.11 0.47 Verizon VZ 0.73 35.63 VertexPharm VRTX323.57 -1.73 VRT Vertiv 19.30 -0.84 VTRS Viatris 9.15 -0.03 VIPS 14.32 -0.46 Vipshop V Visa 221.03 -0.61 VST Vistra 0.02 23.97 VMware VMW136.29 2.49 t Vodafone VOD 9.48 -0.19 VoyaFinancial VOYA 67.80 -1.35 VulcanMatls VMC 195.50 -0.55 W X Y Z WEC Energy WEC 87.35 0.87 WEX 165.85 -1.15 WEX WPC 69.36 W.P.Carey 0.71 WPP 53.17 -1.34 WPP WAB 92.63 -1.82 Wabtec WalgreensBoots WBA 30.37 0.44 Walmart WMT 146.87 0.81 WarnerBrosA WBD 11.28 -0.02 WarnerMusic WMG 24.45 0.18 WasteConnections WCN 136.65 -0.27 WasteMgt WM 161.92 -0.24 t Waters WAT 251.22 -4.35 Watsco WSO 324.37 -6.67 WebsterFin WBS 35.55 -0.99 WellsFargo WFC 39.81 -1.17 Welltower 1.48 WescoIntl WCC 137.38 -6.69 WestPharmSvcs WST 334.63 -1.72 WesternDigital WDC 38.73 -1.22 WesternMidstrm WES 25.24 -0.44 Westlake WLK 103.95 -4.49 WestRock WRK 28.01 -0.60 Weyerhaeuser WY 0.08 28.66 WheatonPrecMet WPM 45.25 1.12 WHR 129.29 -3.47 Whirlpool Williams WMB 28.66 0.10 Williams-Sonoma WSM 113.51 -2.24 WillisTowers WTW 218.85 -2.44 WillScotMobile WSC 43.08 -2.33 Wipro WIT 0.06 WoodsideEnergy WDS 22.08 -0.41 Woodward WWD 105.41 -2.12 WF WooriFin 26.82 -0.38 WDAY211.99 Workday 2.91 WW Ent WWE 101.32 0.19 WynnResorts WYNN 98.70 -0.81 XP XP 17.65 -0.38 XEL XcelEnergy 1.14 65.29 XPEV 7.88 XPeng 0.01 XYL 100.20 Xylem 1.61 YPF YPF 10.99 -0.29 YUM 128.69 Yum!Brands 0.90 YumChina YUMC 56.46 0.16 ZTO Express ZTO 25.24 0.03 ZebraTech ZBRA262.57 -5.21 Z Zillow C 0.90 45.61 Zillow A ZG 0.89 44.79 ZimmerBiomet ZBH 127.34 0.91 ZTS 163.01 Zoetis 2.07 ZM 67.13 ZoomVideo 1.45 ZoomInfoTech ZI ... 24.73 ZS Zscaler 0.76 135.48 ,Vertiv,positive,0.5622237920761108,0.12444758415222168
Ares Acquisition II AACT.UT April 21/$10.00 ,Ares,positive,0.5622237920761108,0.12444758415222168
AlphaStarAcqn ALSA ... 10.63 AltC Acqn ... 10.77 ALCC Apple ... AAPL 179.35 AresAcqn ... AAC.U 10.65 AriszAcqnA 11.53 -0.1 ARIZ AstroNova 15.95 3.0 ALOT AvePointWt AVPTW 1.17 9.3 AvePoint 6.62 2.8 AVPT BioPlusAcqnA BIOS 10.97 0.5 BitDigital 3.43 3.7 BTBT Blackbaud 73.70 1.4 BLKB byNordicAcqnA BYNO 11.50 0.2 CCC Intelligent CCCS 11.03 0.6 Calyxt 7.77 5.5 CLXT CarticaAcqnA CITE ... CatchaInvtA CHAA 10.44 0.8 CipherMiningWt CIFRW 0.52 0.5 CodaOctopus CODA 10.73 2.4 Couchbase 20.70 4.4 BASE Cvent ... CVT CXAppWt CXAIW 0.44 31.9 DPCapAcqnIA DPCS 10.70 -0.1 DelcathSystems DCTH 7.99 2.1 DoubleVerify 34.95 2.4 DreamFinders DFH 18.63 3.3 EG Acqn A 10.30 0.1 EGGF Eltek 9.96 18.9 ELTK EnerSys 100.20 -2.7 ENS ExtremeNetworks EXTR 21.04 4.6 FintechEcosys FEXDU 10.64 0.3 ,Apple,positive,0.5622237920761108,0.12444758415222168
Guidewire GWRE 83.21 1.7 HH&L Acqn HHLA.U 10.49 0.5 Harmonic 17.77 0.1 HLIT Heska ... HSKA 119.87 HitekGlobal 10.62 8.6 HKIT Hovnanian 95.99 -10.5 HOV IntegralAd 19.00 0.9 IAS IntegratedWellA WEL 11.68 0.3 JawsMustangA JWSM 10.87 0.9 Kopin 2.30 6.9 LearnCWInvtA LCW 10.60 0.5 ManhattanAssoc MANH 181.91 1.3 MeridianLink MLNK 19.50 2.3 MetalsAcqnWt MTAL.WS 1.18 2.8 Microsoft MSFT 335.94 -0.9 monday.com MNDY 181.50 7.8 MoneyGram ... 11.00 MGI OakWoodsAcqnA OAKU 10.21 ... OceanTechI OTECU 11.10 6.5 Oracle ORCL 106.49 0.8 P&FIndustries 6.55 0.7 PFIN ParkCity 8.03 2.9 PCYG PharmaCyteBiotech PMCB 3.17 0.6 PonoCapitalThree PTHR 10.80 0.1 RiceAcqnII RONI.U 11.37 4.1 RockwellMedical RMTI 3.40 23.0 Salesforce CRM 225.00 2.1 SaratogaInvt 28.14 0.6 SAR Smartsheet SMAR 49.78 3.1 SocialLvgI SLACU 10.28 0.8 SouthernNts2020C SOJE 21.12 1.8 SunCarTechA 43.05 120.9 SDA ,Microsoft,positive,0.5622237920761108,0.12444758415222168
